client_id,age,weight,gender,height,fitness_level,goal,workout_plan,nutrition_plan,health_tips
475,39.91960288861594,71.27332329868125,female,182.81168299534627,advanced,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Get at least 7 hours of sleep', 'Avoid processed foods', 'Limit sugar intake']"
382,32.81255942519724,85.57622970330445,male,152.452101138041,intermediate,muscle_gain,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Practice mindfulness', 'Get at least 7 hours of sleep']"
144,29.86495936409871,66.86369388205834,female,165.09470419828824,beginner,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Avoid processed foods', 'Maintain a balanced diet', 'Limit sugar intake']"
12,21.964257928841153,112.88484848534286,female,164.6441616592062,beginner,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Practice mindfulness', 'Avoid processed foods', 'Stay hydrated']"
337,54.07032714338659,78.86201246375815,male,176.56584873812577,intermediate,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Get at least 7 hours of sleep', 'Limit sugar intake', 'Maintain a balanced diet']"
89,25.21406998716225,112.16223958176023,male,187.7466575486245,beginner,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Stay hydrated', 'Avoid processed foods', 'Get at least 7 hours of sleep']"
491,64.50247941737717,99.6683910898373,male,169.62028808048387,intermediate,weight_loss,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Maintain a balanced diet', 'Get at least 7 hours of sleep', 'Limit sugar intake']"
375,40.479899429941646,78.86855512938814,female,174.63811797074175,beginner,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Limit sugar intake', 'Get at least 7 hours of sleep', 'Stay hydrated']"
86,43.8107489709008,98.20565752007923,female,167.4358736216036,intermediate,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Practice mindfulness', 'Maintain a balanced diet', 'Get at least 7 hours of sleep']"
223,65.0,52.94916474971992,male,191.40229490343341,intermediate,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Get at least 7 hours of sleep', 'Practice mindfulness', 'Maintain a balanced diet']"
93,54.09356607504044,74.44390530083149,female,195.4228256127563,beginner,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Practice mindfulness', 'Maintain a balanced diet']"
309,25.200421041823546,101.72323131373695,female,160.6151883551706,beginner,muscle_gain,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Get at least 7 hours of sleep', 'Stay hydrated', 'Practice mindfulness']"
23,43.12572009481814,115.65485743107416,female,171.11081594650102,advanced,muscle_gain,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Limit sugar intake', 'Stay hydrated', 'Practice mindfulness']"
326,32.253895557577856,100.86566882158876,female,165.50719089205742,beginner,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Stay hydrated', 'Limit sugar intake', 'Practice mindfulness']"
